survey_id,employee_id,survey_date,work_life_balance_score,manager_satisfaction_score,environment_satisfaction
36078,8047,2019-05-04,3.0,4.0,3.0
36079,8047,2020-05-05,5.0,4.0,3.0
36080,8047,2021-04-28,3.0,3.0,3.0
36081,8047,2022-07-04,3.0,3.0,4.0
36082,8047,2023-06-22,4.0,5.0,
36083,8047,2024-04-27,3.0,4.0,3.0
36084,8047,2025-06-13,,,4.0
36085,8048,2020-05-18,3.0,4.0,3.0
36086,8048,2021-07-10,4.0,4.0,
36087,8048,2022-05-26,4.0,5.0,3.0
36088,8048,2023-05-10,4.0,4.0,3.0
36089,8048,2024-06-20,3.0,2.0,2.0
36090,8048,2025-07-10,4.0,,4.0
36091,8049,2019-07-01,4.0,3.0,4.0
36092,8049,2020-05-22,2.0,5.0,2.0
36093,8049,2021-05-10,5.0,,1.0
36094,8049,2022-06-06,3.0,,4.0
36095,8049,2023-05-02,3.0,4.0,4.0
36096,8049,2024-05-13,3.0,4.0,3.0
36097,8049,2025-07-11,3.0,4.0,2.0
36098,8050,2021-06-24,5.0,3.0,3.0
36099,8050,2022-06-03,3.0,5.0,5.0
36100,8050,2023-05-31,3.0,4.0,3.0
36101,8050,2024-06-25,,3.0,2.0
36102,8050,2025-06-29,1.0,3.0,2.0
36103,8051,2019-04-24,2.0,1.0,2.0
36104,8051,2020-05-18,2.0,1.0,2.0
36105,8051,2021-05-19,1.0,1.0,2.0
36106,8052,2020-05-08,2.0,4.0,2.0
36107,8052,2021-05-23,,1.0,2.0
36108,8052,2022-07-04,2.0,3.0,4.0
36109,8052,2023-06-03,4.0,3.0,3.0
36110,8052,2024-07-04,3.0,2.0,1.0
36111,8053,2021-05-12,3.0,,2.0
36112,8053,2022-06-11,3.0,5.0,3.0
36113,8054,2020-04-29,2.0,3.0,4.0
36114,8054,2021-05-31,5.0,3.0,4.0
36115,8054,2022-05-22,5.0,4.0,3.0
36116,8055,2019-04-25,1.0,3.0,2.0
36117,8055,2020-07-11,2.0,3.0,1.0
36118,8055,2021-05-02,1.0,4.0,1.0
36119,8055,2022-06-28,2.0,3.0,1.0
36120,8056,2020-06-20,4.0,3.0,
36121,8056,2021-06-29,2.0,5.0,3.0
36122,8056,2022-06-03,,3.0,
36123,8057,2022-06-30,3.0,,4.0
36124,8057,2023-06-07,4.0,5.0,
36125,8057,2024-06-28,2.0,5.0,3.0
36126,8057,2025-06-06,4.0,3.0,3.0
36127,8058,2022-06-02,2.0,2.0,2.0
36128,8058,2023-06-24,2.0,2.0,2.0
36129,8058,2024-05-25,,3.0,3.0
36130,8058,2025-05-22,2.0,,1.0
36131,8059,2019-05-24,2.0,,1.0
36132,8059,2020-06-14,4.0,4.0,2.0
36133,8059,2021-05-08,2.0,5.0,2.0
36134,8059,2022-05-10,2.0,5.0,2.0
36135,8059,2023-05-08,4.0,4.0,5.0
36136,8059,2024-05-01,2.0,3.0,3.0
36137,8059,2025-04-24,4.0,,3.0
36138,8060,2020-06-03,2.0,4.0,2.0
36139,8060,2021-07-08,,3.0,4.0
36140,8060,2022-05-15,5.0,3.0,2.0
36141,8060,2023-06-23,3.0,3.0,3.0
36142,8060,2024-06-16,4.0,3.0,2.0
36143,8061,2022-05-28,4.0,3.0,3.0
36144,8061,2023-05-07,3.0,3.0,3.0
36145,8061,2024-05-26,,4.0,
36146,8061,2025-06-29,4.0,4.0,4.0
36147,8062,2024-06-24,3.0,3.0,3.0
36148,8062,2025-06-19,,4.0,3.0
36149,8063,2022-06-04,2.0,,2.0
36150,8063,2023-05-20,2.0,,3.0
36151,8064,2021-07-07,3.0,4.0,3.0
36152,8064,2022-07-05,2.0,3.0,5.0
36153,8064,2023-05-07,2.0,,3.0
36154,8064,2024-06-05,2.0,3.0,2.0
36155,8064,2025-06-12,,2.0,2.0
36156,8065,2019-04-30,4.0,5.0,3.0
36157,8065,2020-05-19,4.0,5.0,4.0
36158,8065,2021-07-11,4.0,5.0,5.0
36159,8065,2022-05-24,3.0,5.0,3.0
36160,8065,2023-05-03,5.0,4.0,5.0
36161,8065,2024-05-07,4.0,4.0,4.0
36162,8065,2025-06-23,5.0,4.0,5.0
36163,8066,2022-04-22,3.0,3.0,4.0
36164,8066,2023-05-11,4.0,4.0,3.0
36165,8066,2024-06-25,4.0,3.0,4.0
36166,8066,2025-06-27,5.0,4.0,2.0
36167,8067,2020-05-28,,3.0,3.0
36168,8067,2021-04-29,,3.0,2.0
36169,8067,2022-05-20,2.0,3.0,
36170,8067,2023-07-07,5.0,,1.0
36171,8067,2024-06-18,5.0,3.0,3.0
36172,8067,2025-06-21,3.0,4.0,5.0
36173,8068,2019-04-23,3.0,,2.0
36174,8068,2020-06-10,2.0,4.0,4.0
36175,8068,2021-06-15,2.0,5.0,3.0
36176,8068,2022-06-02,2.0,5.0,3.0
36177,8068,2023-05-11,2.0,4.0,4.0
36178,8068,2024-06-29,1.0,2.0,
36179,8068,2025-06-06,2.0,1.0,1.0
36180,8069,2024-06-22,,1.0,4.0
36181,8069,2025-05-19,3.0,1.0,2.0
36182,8070,2023-05-04,4.0,2.0,3.0
36183,8070,2024-06-25,3.0,2.0,3.0
36184,8070,2025-06-25,3.0,3.0,4.0
36185,8071,2019-06-16,3.0,2.0,3.0
36186,8071,2020-05-14,5.0,,1.0
36187,8071,2021-05-18,5.0,1.0,3.0
36188,8071,2022-05-22,3.0,1.0,5.0
36189,8071,2023-07-06,5.0,1.0,3.0
36190,8071,2024-06-05,3.0,3.0,3.0
36191,8071,2025-07-06,2.0,,2.0
36192,8072,2021-06-07,4.0,3.0,2.0
36193,8072,2022-07-03,2.0,3.0,2.0
36194,8073,2023-07-07,,1.0,3.0
36195,8073,2024-05-06,3.0,1.0,1.0
36196,8073,2025-06-16,2.0,3.0,3.0
36197,8074,2021-05-10,3.0,4.0,4.0
36198,8074,2022-04-23,3.0,3.0,3.0
36199,8074,2023-06-10,3.0,5.0,3.0
36200,8074,2024-06-06,5.0,,3.0
36201,8074,2025-06-13,2.0,4.0,1.0
36202,8075,2019-06-01,3.0,1.0,5.0
36203,8075,2020-06-10,,1.0,4.0
36204,8075,2021-06-07,3.0,,4.0
36205,8075,2022-07-04,4.0,2.0,4.0
36206,8075,2023-07-05,5.0,,3.0
36207,8075,2024-05-04,5.0,1.0,
36208,8075,2025-04-24,5.0,1.0,2.0
36209,8076,2021-06-15,4.0,4.0,3.0
36210,8076,2022-06-05,3.0,5.0,5.0
36211,8076,2023-04-24,5.0,3.0,3.0
36212,8076,2024-05-03,,3.0,5.0
36213,8076,2025-07-09,3.0,3.0,4.0
36214,8077,2021-06-22,2.0,,2.0
36215,8077,2022-05-18,4.0,1.0,3.0
36216,8077,2023-06-21,3.0,1.0,3.0
36217,8077,2024-04-29,1.0,,3.0
36218,8077,2025-04-27,2.0,1.0,2.0
36219,8078,2021-05-27,4.0,3.0,2.0
36220,8078,2022-07-05,1.0,4.0,
36221,8078,2023-04-22,3.0,,2.0
36222,8078,2024-07-01,,2.0,2.0
36223,8078,2025-05-30,3.0,2.0,1.0
36224,8079,2021-07-10,3.0,3.0,3.0
36225,8079,2022-06-05,4.0,,4.0
36226,8079,2023-06-28,4.0,3.0,
36227,8079,2024-04-23,3.0,3.0,1.0
36228,8079,2025-06-13,4.0,3.0,3.0
36229,8080,2022-06-07,4.0,1.0,3.0
36230,8080,2023-06-01,3.0,1.0,3.0
36231,8080,2024-04-22,2.0,1.0,3.0
36232,8080,2025-04-24,2.0,1.0,4.0
36233,8081,2019-05-12,4.0,3.0,3.0
36234,8081,2020-04-29,3.0,5.0,4.0
36235,8081,2021-05-23,3.0,4.0,3.0
36236,8081,2022-07-05,4.0,5.0,3.0
36237,8081,2023-06-07,3.0,5.0,5.0
36238,8081,2024-06-01,4.0,5.0,3.0
36239,8081,2025-05-30,3.0,5.0,2.0
36240,8082,2020-06-14,3.0,3.0,4.0
36241,8082,2021-04-22,4.0,4.0,2.0
36242,8082,2022-06-08,2.0,4.0,2.0
36243,8082,2023-04-24,3.0,3.0,3.0
36244,8082,2024-05-28,4.0,4.0,3.0
36245,8082,2025-06-22,3.0,3.0,3.0
36246,8083,2020-05-14,2.0,4.0,2.0
36247,8083,2021-07-10,2.0,3.0,3.0
36248,8083,2022-06-12,3.0,5.0,
36249,8083,2023-06-21,2.0,5.0,3.0
36250,8083,2024-05-26,,4.0,4.0
36251,8083,2025-06-24,2.0,4.0,2.0
36252,8084,2020-06-19,3.0,2.0,4.0
36253,8084,2021-07-07,,2.0,3.0
36254,8084,2022-06-02,3.0,2.0,
36255,8084,2023-05-22,2.0,2.0,3.0
36256,8084,2024-06-04,3.0,2.0,2.0
36257,8084,2025-06-07,3.0,3.0,3.0
36258,8085,2022-07-09,4.0,2.0,5.0
36259,8085,2023-07-07,3.0,4.0,3.0
36260,8085,2024-05-10,3.0,3.0,4.0
36261,8085,2025-06-30,4.0,3.0,4.0
36262,8086,2021-06-06,3.0,2.0,4.0
36263,8086,2022-06-28,5.0,2.0,5.0
36264,8086,2023-05-29,4.0,4.0,3.0
36265,8086,2024-07-02,4.0,3.0,3.0
36266,8086,2025-05-18,3.0,3.0,1.0
36267,8087,2020-06-24,3.0,3.0,4.0
36268,8087,2021-07-01,3.0,,
36269,8087,2022-06-21,3.0,3.0,4.0
36270,8087,2023-05-03,2.0,4.0,5.0
36271,8087,2024-05-26,4.0,,5.0
36272,8087,2025-07-04,5.0,4.0,4.0
36273,8088,2024-06-24,4.0,3.0,3.0
36274,8088,2025-05-28,2.0,,4.0
36275,8089,2020-06-27,3.0,3.0,3.0
36276,8089,2021-07-04,4.0,4.0,1.0
36277,8089,2022-06-16,3.0,3.0,1.0
36278,8089,2023-05-25,3.0,,3.0
36279,8089,2024-06-22,2.0,2.0,2.0
36280,8089,2025-05-03,1.0,,1.0
36281,8090,2019-05-05,3.0,3.0,3.0
36282,8090,2020-05-24,3.0,2.0,3.0
36283,8090,2021-06-19,1.0,4.0,3.0
36284,8090,2022-05-07,2.0,3.0,3.0
36285,8091,2022-06-23,2.0,1.0,3.0
36286,8091,2023-05-18,3.0,1.0,1.0
36287,8091,2024-05-22,4.0,1.0,1.0
36288,8091,2025-05-30,2.0,1.0,4.0
36289,8092,2020-05-04,4.0,4.0,2.0
36290,8092,2021-05-19,2.0,4.0,4.0
36291,8092,2022-06-04,2.0,4.0,3.0
36292,8092,2023-07-04,3.0,,4.0
36293,8092,2024-07-09,3.0,4.0,5.0
36294,8092,2025-05-27,4.0,5.0,3.0
36295,8093,2020-06-28,2.0,1.0,4.0
36296,8093,2021-06-23,3.0,2.0,4.0
36297,8093,2022-05-11,,4.0,4.0
36298,8093,2023-07-10,1.0,3.0,2.0
36299,8093,2024-06-20,,2.0,4.0
36300,8093,2025-06-29,2.0,3.0,3.0
36301,8094,2019-07-10,4.0,2.0,4.0
36302,8094,2020-05-09,3.0,3.0,
36303,8094,2021-07-05,3.0,1.0,3.0
36304,8094,2022-05-20,2.0,3.0,3.0
36305,8094,2023-07-01,2.0,2.0,3.0
36306,8094,2024-05-25,1.0,1.0,2.0
36307,8094,2025-07-03,1.0,2.0,2.0
36308,8095,2020-06-19,4.0,1.0,5.0
36309,8095,2021-04-28,2.0,1.0,2.0
36310,8095,2022-06-12,,2.0,4.0
36311,8095,2023-05-02,3.0,2.0,2.0
36312,8095,2024-06-06,4.0,1.0,4.0
36313,8095,2025-05-16,5.0,,4.0
36314,8096,2023-04-24,4.0,3.0,5.0
36315,8096,2024-04-30,5.0,2.0,4.0
36316,8096,2025-07-01,5.0,,4.0
36317,8097,2022-07-02,3.0,2.0,
36318,8097,2023-06-14,3.0,2.0,2.0
36319,8097,2024-05-10,,2.0,2.0
36320,8097,2025-07-11,5.0,2.0,3.0
36321,8098,2023-04-28,4.0,4.0,3.0
36322,8098,2024-05-04,2.0,1.0,3.0
36323,8098,2025-06-12,1.0,2.0,4.0
36324,8099,2021-06-05,3.0,2.0,
36325,8099,2022-05-08,4.0,3.0,5.0
36326,8099,2023-06-30,,1.0,
36327,8099,2024-07-04,3.0,2.0,3.0
36328,8099,2025-07-04,1.0,4.0,2.0
36329,8100,2020-05-18,3.0,4.0,4.0
36330,8100,2021-05-26,3.0,5.0,2.0
36331,8100,2022-05-05,3.0,4.0,2.0
36332,8100,2023-05-21,3.0,4.0,4.0
36333,8100,2024-04-23,3.0,4.0,3.0
36334,8100,2025-06-30,,5.0,3.0
36335,8101,2019-06-05,3.0,1.0,
36336,8101,2020-06-29,3.0,1.0,3.0
36337,8101,2021-06-22,3.0,1.0,2.0
36338,8101,2022-06-10,3.0,1.0,4.0
36339,8101,2023-06-29,2.0,1.0,2.0
36340,8102,2022-05-17,1.0,5.0,4.0
36341,8102,2023-06-10,3.0,5.0,3.0
36342,8102,2024-04-30,2.0,5.0,2.0
36343,8102,2025-05-12,4.0,3.0,4.0
36344,8103,2019-06-28,3.0,3.0,2.0
36345,8103,2020-05-26,2.0,,1.0
36346,8103,2021-06-06,1.0,,1.0
36347,8103,2022-06-08,2.0,3.0,1.0
36348,8103,2023-06-25,3.0,4.0,4.0
36349,8103,2024-05-21,2.0,3.0,1.0
36350,8104,2019-05-18,,3.0,3.0
36351,8104,2020-06-20,5.0,4.0,3.0
36352,8104,2021-05-24,3.0,3.0,3.0
36353,8104,2022-07-04,4.0,4.0,2.0
36354,8104,2023-05-18,,2.0,3.0
36355,8104,2024-05-03,3.0,3.0,3.0
36356,8104,2025-06-04,4.0,2.0,4.0
36357,8105,2022-06-27,4.0,3.0,4.0
36358,8105,2023-06-08,1.0,5.0,5.0
36359,8105,2024-05-06,4.0,4.0,2.0
36360,8105,2025-05-31,4.0,4.0,4.0
36361,8106,2019-06-25,3.0,4.0,2.0
36362,8106,2020-06-25,2.0,,3.0
36363,8106,2021-06-29,2.0,5.0,
36364,8106,2022-06-07,5.0,5.0,2.0
36365,8106,2023-05-27,3.0,4.0,
36366,8106,2024-04-26,4.0,5.0,3.0
36367,8106,2025-05-27,5.0,,2.0
36368,8107,2019-05-19,1.0,4.0,5.0
36369,8107,2020-05-05,4.0,3.0,3.0
36370,8107,2021-05-07,2.0,4.0,3.0
36371,8107,2022-05-21,5.0,4.0,3.0
36372,8107,2023-05-31,,3.0,4.0
36373,8107,2024-04-25,3.0,5.0,3.0
36374,8107,2025-04-28,3.0,4.0,5.0
36375,8108,2020-05-20,3.0,5.0,3.0
36376,8108,2021-05-04,4.0,5.0,1.0
36377,8108,2022-06-29,2.0,4.0,4.0
36378,8108,2023-06-26,2.0,4.0,3.0
36379,8108,2024-07-10,2.0,3.0,4.0
36380,8108,2025-05-07,1.0,3.0,3.0
36381,8109,2022-04-29,2.0,2.0,2.0
36382,8109,2023-06-01,2.0,3.0,
36383,8109,2024-05-29,3.0,4.0,2.0
36384,8109,2025-06-23,4.0,,2.0
36385,8110,2020-05-25,3.0,4.0,4.0
36386,8110,2021-06-22,3.0,4.0,4.0
36387,8110,2022-07-01,4.0,4.0,4.0
36388,8110,2023-06-09,,4.0,1.0
36389,8110,2024-07-09,3.0,4.0,1.0
36390,8110,2025-07-11,2.0,,2.0
36391,8111,2023-05-03,4.0,4.0,5.0
36392,8111,2024-06-20,,,3.0
36393,8111,2025-05-01,4.0,4.0,5.0
36394,8112,2022-05-28,3.0,2.0,4.0
36395,8112,2023-06-08,4.0,3.0,3.0
36396,8112,2024-07-08,3.0,4.0,2.0
36397,8112,2025-05-25,5.0,5.0,4.0
36398,8113,2021-07-10,4.0,5.0,3.0
36399,8113,2022-06-15,3.0,4.0,3.0
36400,8113,2023-05-17,5.0,3.0,3.0
36401,8113,2024-07-06,3.0,4.0,1.0
36402,8113,2025-05-29,3.0,4.0,5.0
36403,8114,2021-06-11,2.0,3.0,2.0
36404,8114,2022-04-24,3.0,3.0,1.0
36405,8114,2023-05-14,2.0,,1.0
36406,8114,2024-06-28,5.0,2.0,2.0
36407,8114,2025-06-06,2.0,3.0,3.0
36408,8115,2019-05-10,4.0,4.0,4.0
36409,8115,2020-06-15,5.0,,4.0
36410,8115,2021-05-16,2.0,5.0,2.0
36411,8115,2022-06-30,3.0,5.0,3.0
36412,8115,2023-05-25,4.0,4.0,4.0
36413,8115,2024-06-19,1.0,2.0,2.0
36414,8115,2025-06-29,1.0,,4.0
36415,8116,2021-06-24,3.0,2.0,2.0
36416,8116,2022-06-01,4.0,1.0,
36417,8116,2023-05-03,2.0,1.0,4.0
36418,8116,2024-04-23,1.0,1.0,1.0
36419,8116,2025-07-07,1.0,2.0,3.0
36420,8117,2023-04-26,,1.0,3.0
36421,8117,2024-07-06,,1.0,2.0
36422,8117,2025-06-09,1.0,1.0,1.0
36423,8118,2024-04-22,5.0,4.0,3.0
36424,8118,2025-05-26,3.0,2.0,3.0
36425,8119,2021-06-23,4.0,4.0,2.0
36426,8119,2022-06-19,4.0,4.0,4.0
36427,8119,2023-06-02,3.0,4.0,3.0
36428,8119,2024-06-26,2.0,4.0,5.0
36429,8119,2025-05-18,1.0,4.0,1.0
36430,8120,2020-06-09,3.0,3.0,5.0
36431,8120,2021-05-12,4.0,4.0,5.0
36432,8120,2022-06-27,5.0,5.0,3.0
36433,8120,2023-06-16,3.0,3.0,2.0
36434,8120,2024-06-28,3.0,5.0,3.0
36435,8120,2025-05-20,3.0,4.0,4.0
36436,8121,2020-06-26,2.0,5.0,3.0
36437,8121,2021-04-25,2.0,4.0,3.0
36438,8121,2022-05-17,2.0,3.0,2.0
36439,8121,2023-05-15,3.0,3.0,1.0
36440,8121,2024-06-08,2.0,3.0,3.0
36441,8121,2025-05-16,3.0,4.0,2.0
36442,8122,2022-06-30,3.0,,3.0
36443,8122,2023-07-03,3.0,1.0,3.0
36444,8122,2024-05-15,2.0,,1.0
36445,8122,2025-06-29,3.0,1.0,3.0
36446,8123,2019-05-09,3.0,5.0,3.0
36447,8123,2020-06-10,2.0,4.0,3.0
36448,8123,2021-05-24,4.0,4.0,4.0
36449,8123,2022-04-28,2.0,4.0,4.0
36450,8123,2023-07-10,2.0,5.0,4.0
36451,8123,2024-06-24,1.0,4.0,3.0
36452,8123,2025-05-30,1.0,5.0,2.0
36453,8124,2024-06-16,,,3.0
36454,8124,2025-05-13,5.0,3.0,3.0
36455,8125,2024-06-07,,4.0,4.0
36456,8125,2025-05-01,3.0,5.0,2.0
36457,8126,2019-07-01,5.0,2.0,3.0
36458,8126,2020-04-28,2.0,1.0,3.0
36459,8126,2021-06-17,5.0,2.0,2.0
36460,8126,2022-05-20,4.0,,1.0
36461,8126,2023-04-27,3.0,1.0,3.0
36462,8126,2024-04-29,5.0,2.0,3.0
36463,8126,2025-05-04,3.0,2.0,5.0
36464,8127,2020-06-15,2.0,,4.0
36465,8127,2021-06-15,,4.0,3.0
36466,8127,2022-05-24,3.0,4.0,4.0
36467,8127,2023-06-19,3.0,3.0,2.0
36468,8127,2024-06-25,2.0,3.0,5.0
36469,8127,2025-05-08,4.0,2.0,
36470,8128,2019-07-03,4.0,4.0,3.0
36471,8128,2020-06-24,4.0,3.0,4.0
36472,8128,2021-06-09,3.0,,3.0
36473,8128,2022-06-02,4.0,4.0,3.0
36474,8128,2023-06-08,4.0,3.0,4.0
36475,8128,2024-06-01,3.0,4.0,4.0
36476,8129,2020-06-25,2.0,5.0,2.0
36477,8129,2021-06-09,1.0,,2.0
36478,8129,2022-07-01,,3.0,3.0
36479,8129,2023-05-11,,,1.0
36480,8130,2019-06-27,3.0,1.0,3.0
36481,8130,2020-06-14,4.0,1.0,4.0
36482,8130,2021-06-02,4.0,1.0,3.0
36483,8130,2022-07-01,3.0,1.0,4.0
36484,8130,2023-05-25,4.0,1.0,3.0
36485,8130,2024-04-26,3.0,1.0,4.0
36486,8130,2025-06-29,5.0,1.0,3.0
36487,8131,2022-05-21,2.0,4.0,3.0
36488,8131,2023-05-29,1.0,2.0,4.0
36489,8131,2024-04-24,1.0,,4.0
36490,8131,2025-05-04,1.0,3.0,1.0
36491,8132,2024-05-27,3.0,,2.0
36492,8132,2025-06-08,4.0,3.0,4.0
36493,8133,2019-05-06,3.0,4.0,3.0
36494,8133,2020-06-20,2.0,1.0,3.0
36495,8134,2021-07-07,3.0,3.0,2.0
36496,8134,2022-05-25,3.0,2.0,4.0
36497,8134,2023-05-10,3.0,2.0,3.0
36498,8134,2024-04-28,2.0,,2.0
36499,8134,2025-06-18,2.0,4.0,4.0
36500,8135,2023-05-22,4.0,2.0,3.0
36501,8135,2024-06-17,4.0,3.0,4.0
36502,8135,2025-05-28,3.0,4.0,3.0
36503,8136,2022-05-13,3.0,3.0,2.0
36504,8136,2023-06-13,1.0,2.0,2.0
36505,8136,2024-06-15,2.0,1.0,2.0
36506,8136,2025-06-03,1.0,,3.0
36507,8137,2023-05-09,0.0,1.0,
36508,8137,2024-04-29,1.0,1.0,2.0
36509,8137,2025-04-29,1.0,1.0,1.0
36510,8138,2019-04-23,3.0,5.0,4.0
36511,8138,2020-06-10,3.0,5.0,2.0
36512,8138,2021-05-06,4.0,4.0,
36513,8138,2022-06-28,5.0,5.0,3.0
36514,8138,2023-06-11,3.0,4.0,4.0
36515,8138,2024-05-02,5.0,4.0,5.0
36516,8138,2025-05-05,2.0,4.0,4.0
36517,8139,2024-06-25,3.0,4.0,3.0
36518,8139,2025-06-06,3.0,4.0,3.0
36519,8140,2023-06-01,4.0,4.0,3.0
36520,8140,2024-05-29,4.0,,5.0
36521,8140,2025-06-09,4.0,5.0,
36522,8141,2019-05-28,3.0,4.0,4.0
36523,8141,2020-05-08,4.0,3.0,2.0
36524,8141,2021-04-30,4.0,2.0,5.0
36525,8141,2022-06-08,3.0,3.0,4.0
36526,8141,2023-05-27,2.0,2.0,
36527,8141,2024-07-09,1.0,2.0,3.0
36528,8141,2025-06-16,3.0,,2.0
36529,8142,2021-04-22,2.0,,1.0
36530,8142,2022-05-29,3.0,4.0,2.0
36531,8142,2023-06-12,4.0,2.0,3.0
36532,8142,2024-06-06,2.0,1.0,2.0
36533,8142,2025-06-11,2.0,2.0,1.0
36534,8143,2019-04-23,3.0,,2.0
36535,8143,2020-04-30,2.0,1.0,3.0
36536,8143,2021-05-01,2.0,2.0,3.0
36537,8143,2022-05-07,3.0,1.0,2.0
36538,8143,2023-07-08,3.0,2.0,4.0
36539,8143,2024-07-09,3.0,1.0,4.0
36540,8143,2025-06-02,3.0,,
36541,8144,2021-05-23,2.0,3.0,
36542,8144,2022-05-15,2.0,1.0,
36543,8144,2023-04-27,3.0,2.0,1.0
36544,8144,2024-07-10,2.0,3.0,2.0
36545,8144,2025-06-17,2.0,1.0,3.0
36546,8145,2023-05-01,3.0,3.0,3.0
36547,8145,2024-06-15,2.0,3.0,4.0
36548,8145,2025-05-21,2.0,1.0,3.0
36549,8146,2022-05-31,4.0,,3.0
36550,8146,2023-06-03,3.0,2.0,2.0
36551,8146,2024-07-02,5.0,1.0,2.0
36552,8146,2025-06-19,5.0,2.0,4.0
36553,8147,2021-07-06,3.0,4.0,3.0
36554,8147,2022-05-10,5.0,4.0,4.0
36555,8147,2023-05-16,5.0,3.0,4.0
36556,8147,2024-06-07,3.0,,4.0
36557,8147,2025-06-24,1.0,3.0,1.0
36558,8148,2020-06-02,,1.0,3.0
36559,8148,2021-06-15,5.0,2.0,4.0
36560,8148,2022-05-26,5.0,2.0,4.0
36561,8148,2023-05-25,,2.0,4.0
36562,8148,2024-05-08,4.0,1.0,4.0
36563,8148,2025-06-16,3.0,2.0,3.0
36564,8149,2022-04-24,4.0,5.0,
36565,8149,2023-06-15,3.0,,
36566,8149,2024-05-27,3.0,5.0,4.0
36567,8149,2025-06-21,4.0,4.0,3.0
36568,8150,2023-06-02,2.0,3.0,2.0
36569,8150,2024-07-06,2.0,3.0,4.0
36570,8150,2025-05-11,,2.0,1.0
36571,8151,2022-05-11,3.0,2.0,5.0
36572,8151,2023-05-06,1.0,,1.0
36573,8151,2024-05-23,1.0,3.0,
36574,8152,2024-07-09,,2.0,3.0
36575,8152,2025-07-11,4.0,1.0,2.0
36576,8153,2019-06-07,3.0,3.0,3.0
36577,8153,2020-06-23,2.0,4.0,2.0
36578,8153,2021-05-17,3.0,3.0,3.0
36579,8153,2022-05-10,1.0,3.0,2.0
36580,8153,2023-05-26,3.0,1.0,2.0
36581,8153,2024-06-16,2.0,3.0,3.0
36582,8153,2025-06-04,2.0,,2.0
36583,8154,2024-06-12,4.0,4.0,4.0
36584,8154,2025-04-25,4.0,4.0,2.0
36585,8155,2019-06-01,3.0,3.0,2.0
36586,8155,2020-05-25,2.0,5.0,3.0
36587,8155,2021-05-26,3.0,3.0,3.0
36588,8155,2022-06-05,4.0,,3.0
36589,8155,2023-05-28,3.0,5.0,3.0
36590,8155,2024-05-22,3.0,3.0,3.0
36591,8155,2025-05-06,3.0,4.0,3.0
36592,8156,2023-07-01,3.0,3.0,4.0
36593,8156,2024-05-31,2.0,5.0,3.0
36594,8156,2025-06-16,2.0,,3.0
36595,8157,2021-07-03,,1.0,3.0
36596,8157,2022-05-08,2.0,2.0,4.0
36597,8157,2023-06-17,2.0,2.0,3.0
36598,8157,2024-05-17,2.0,1.0,3.0
36599,8157,2025-04-26,2.0,,3.0
36600,8158,2023-05-29,1.0,4.0,5.0
36601,8158,2024-04-28,4.0,3.0,3.0
36602,8158,2025-06-23,3.0,5.0,2.0
36603,8159,2019-06-06,3.0,1.0,3.0
36604,8159,2020-07-06,4.0,2.0,4.0
36605,8159,2021-04-26,5.0,2.0,4.0
36606,8159,2022-07-03,3.0,2.0,3.0
36607,8159,2023-06-18,,3.0,3.0
36608,8159,2024-06-18,4.0,4.0,4.0
36609,8159,2025-06-01,,3.0,4.0
36610,8160,2022-07-05,2.0,1.0,3.0
36611,8160,2023-05-16,2.0,,3.0
36612,8160,2024-06-14,,1.0,1.0
36613,8160,2025-05-04,1.0,1.0,1.0
36614,8161,2022-06-30,3.0,,4.0
36615,8161,2023-05-27,3.0,4.0,5.0
36616,8161,2024-05-07,2.0,2.0,1.0
36617,8161,2025-05-20,1.0,3.0,3.0
36618,8162,2020-05-15,2.0,4.0,
36619,8162,2021-05-14,2.0,3.0,3.0
36620,8162,2022-06-26,1.0,4.0,3.0
36621,8162,2023-05-30,,4.0,3.0
36622,8162,2024-07-02,2.0,4.0,3.0
36623,8162,2025-06-01,4.0,,3.0
36624,8163,2023-05-11,4.0,4.0,3.0
36625,8163,2024-04-23,2.0,,2.0
36626,8163,2025-06-20,2.0,1.0,3.0
36627,8164,2022-04-26,,1.0,3.0
36628,8164,2023-07-06,3.0,1.0,3.0
36629,8164,2024-05-06,3.0,1.0,4.0
36630,8164,2025-06-29,2.0,1.0,3.0
36631,8165,2021-05-27,4.0,,4.0
36632,8165,2022-05-10,4.0,,3.0
36633,8165,2023-07-10,3.0,3.0,4.0
36634,8165,2024-05-03,3.0,4.0,3.0
36635,8165,2025-04-27,2.0,4.0,5.0
36636,8166,2024-06-26,1.0,1.0,1.0
36637,8166,2025-06-09,3.0,1.0,4.0
36638,8167,2019-06-29,5.0,,4.0
36639,8167,2020-04-22,2.0,,4.0
36640,8167,2021-06-05,3.0,3.0,2.0
36641,8167,2022-06-04,1.0,5.0,5.0
36642,8167,2023-06-25,2.0,,2.0
36643,8167,2024-06-10,3.0,4.0,4.0
36644,8167,2025-07-04,3.0,4.0,1.0
36645,8168,2022-06-05,3.0,5.0,3.0
36646,8168,2023-05-18,2.0,4.0,3.0
36647,8168,2024-05-12,1.0,1.0,3.0
36648,8168,2025-06-14,2.0,2.0,3.0
36649,8169,2021-07-05,4.0,2.0,3.0
36650,8169,2022-05-04,1.0,4.0,2.0
36651,8169,2023-06-10,4.0,2.0,2.0
36652,8169,2024-05-05,3.0,,4.0
36653,8169,2025-06-22,4.0,2.0,3.0
36654,8170,2020-07-10,,2.0,4.0
